Time Increment, Driver's name, Company Name, CrateID, Crate Value, Status
6,Carl "Caravan Captain" Carr,Superhero Supply Service,31428090,$486.84,UNLOADED,
7,Carl "Caravan Captain" Carr,Superhero Supply Service,32787346,$353.39,UNLOADED,
8,Carl "Caravan Captain" Carr,Superhero Supply Service,62390329,$281.38,UNLOADED AND NO REPLACEMENT,
9,Holly "Haulin' Queen" Hayes,VikingVessel Deliveries,33259713,$415.21,UNLOADED,
10,Holly "Haulin' Queen" Hayes,VikingVessel Deliveries,45946931,$431.56,UNLOADED,
10,Andrea "Acceleration Ace" Adams,MagicCarpet Couriers,79859271,$234.78,UNLOADED,
11,Holly "Haulin' Queen" Hayes,VikingVessel Deliveries,56047622,$367.64,UNLOADED AND NO REPLACEMENT,
11,Andrea "Acceleration Ace" Adams,MagicCarpet Couriers,09575780,$133.69,UNLOADED,
11,Lisa "Long Haul" Lawrence,DinoDash Couriers,65454400,$221.44,UNLOADED,
12,Andrea "Acceleration Ace" Adams,MagicCarpet Couriers,06495453,$187.46,UNLOADED,
12,Lisa "Long Haul" Lawrence,DinoDash Couriers,22493300,$374.22,UNLOADED,
13,Holly "Haulin' Queen" Hayes,ThunderTruck Express,31015678,$442.77,UNLOADED,
13,Andrea "Acceleration Ace" Adams,MagicCarpet Couriers,05751761,$441.67,UNLOADED AND NO REPLACEMENT,
13,Lisa "Long Haul" Lawrence,DinoDash Couriers,85635068,$120.09,UNLOADED,
14,Holly "Haulin' Queen" Hayes,ThunderTruck Express,17917831,$391.87,UNLOADED,
14,Frank "Highway Hero" Harris,FairyTale Freight,56641410,$112.77,UNLOADED,
14,Lisa "Long Haul" Lawrence,DinoDash Couriers,15986036,$119.69,UNLOADED,
15,Holly "Haulin' Queen" Hayes,ThunderTruck Express,87597074,$306.70,UNLOADED,
15,Frank "Highway Hero" Harris,FairyTale Freight,02339683,$437.43,UNLOADED,
15,Lisa "Long Haul" Lawrence,DinoDash Couriers,67176031,$121.06,UNLOADED AND NO REPLACEMENT,
16,Holly "Haulin' Queen" Hayes,ThunderTruck Express,66560025,$169.92,UNLOADED,
16,Frank "Highway Hero" Harris,FairyTale Freight,03970906,$454.89,UNLOADED,
16,Dennis "Driver Dragon" Davis,GhostlyGoods Couriers,18835817,$92.60,UNLOADED,
17,Holly "Haulin' Queen" Hayes,ThunderTruck Express,09608843,$451.28,UNLOADED,
17,Frank "Highway Hero" Harris,FairyTale Freight,33578902,$432.61,UNLOADED,
17,Dennis "Driver Dragon" Davis,GhostlyGoods Couriers,17971886,$186.07,UNLOADED,
17,Mike "Miles" Mitchell,ApolloAstronautics,75953018,$117.41,UNLOADED,
18,Holly "Haulin' Queen" Hayes,ThunderTruck Express,13824719,$429.07,UNLOADED,
18,Frank "Highway Hero" Harris,FairyTale Freight,37178260,$162.47,UNLOADED,
18,Dennis "Driver Dragon" Davis,GhostlyGoods Couriers,97221827,$313.16,UNLOADED,
18,Mike "Miles" Mitchell,ApolloAstronautics,65972125,$444.94,UNLOADED,
19,Holly "Haulin' Queen" Hayes,ThunderTruck Express,71862394,$287.66,UNLOADED,
19,Frank "Highway Hero" Harris,FairyTale Freight,62298146,$356.76,UNLOADED,
19,Dennis "Driver Dragon" Davis,GhostlyGoods Couriers,79324004,$91.52,UNLOADED,
19,Mike "Miles" Mitchell,ApolloAstronautics,83778484,$200.37,UNLOADED,
20,Holly "Haulin' Queen" Hayes,ThunderTruck Express,75082134,$346.07,UNLOADED AND NO REPLACEMENT,
20,Frank "Highway Hero" Harris,FairyTale Freight,12915325,$227.83,UNLOADED AND NO REPLACEMENT,
20,Dennis "Driver Dragon" Davis,GhostlyGoods Couriers,50576918,$255.20,UNLOADED,
20,Mike "Miles" Mitchell,ApolloAstronautics,17124332,$492.14,UNLOADED,
21,Dennis "Driver Dragon" Davis,GhostlyGoods Couriers,22716818,$491.13,UNLOADED AND NO REPLACEMENT,
21,Mike "Miles" Mitchell,ApolloAstronautics,86024132,$423.91,UNLOADED,
22,Mike "Miles" Mitchell,ApolloAstronautics,17151495,$188.61,UNLOADED,
23,Ron "Road Roller" Robinson,PixieParcel,22536457,$177.04,UNLOADED,
23,Mike "Miles" Mitchell,ApolloAstronautics,47478921,$368.26,UNLOADED,
24,Ron "Road Roller" Robinson,PixieParcel,44926265,$153.46,UNLOADED,
24,Mike "Miles" Mitchell,ApolloAstronautics,13016834,$100.06,UNLOADED,
25,Ron "Road Roller" Robinson,PixieParcel,68696531,$127.07,UNLOADED,
25,Mike "Miles" Mitchell,ApolloAstronautics,72817340,$439.56,UNLOADED,
26,Ron "Road Roller" Robinson,PixieParcel,50778466,$427.78,UNLOADED,
26,Mike "Miles" Mitchell,ApolloAstronautics,63274186,$147.09,UNLOADED AND NO REPLACEMENT,
27,Ron "Road Roller" Robinson,PixieParcel,96256925,$229.57,UNLOADED AND NO REPLACEMENT,
28,Wendy "Wheels" Wilson,Amazonia Deliveries,74263800,$146.64,UNLOADED,
29,Wendy "Wheels" Wilson,Amazonia Deliveries,65898799,$331.87,UNLOADED,
30,Wendy "Wheels" Wilson,Amazonia Deliveries,44763739,$281.69,UNLOADED,
30,Larry "Lugnut" Lawson,Wonderland Couriers,56584108,$207.45,UNLOADED,
31,Wendy "Wheels" Wilson,Amazonia Deliveries,36442902,$450.91,UNLOADED,
31,Larry "Lugnut" Lawson,Wonderland Couriers,37884017,$324.06,UNLOADED,
32,Wendy "Wheels" Wilson,Amazonia Deliveries,65321843,$462.93,UNLOADED,
32,Larry "Lugnut" Lawson,Wonderland Couriers,56564790,$112.37,UNLOADED,
33,Wendy "Wheels" Wilson,Amazonia Deliveries,71662406,$455.83,UNLOADED,
33,Larry "Lugnut" Lawson,Wonderland Couriers,93401944,$223.10,UNLOADED,
33,Larry "Lugnut" Lawson,Wonderland Couriers,27168385,$412.27,UNLOADED,
34,Wendy "Wheels" Wilson,Amazonia Deliveries,45058067,$220.53,UNLOADED AND NO REPLACEMENT,
34,Larry "Lugnut" Lawson,Wonderland Couriers,80617018,$88.94,UNLOADED,
34,Larry "Lugnut" Lawson,Wonderland Couriers,14566189,$460.41,UNLOADED,
35,Gary "Gravel Grinder" Gordon,StellarDelivery,01196821,$463.63,UNLOADED,
35,Larry "Lugnut" Lawson,Wonderland Couriers,13882632,$199.87,UNLOADED,
35,Larry "Lugnut" Lawson,Wonderland Couriers,84450887,$485.30,UNLOADED AND NO REPLACEMENT,
36,Gary "Gravel Grinder" Gordon,StellarDelivery,36925006,$270.26,UNLOADED,
36,Larry "Lugnut" Lawson,Wonderland Couriers,10425368,$439.32,UNLOADED,
37,Gary "Gravel Grinder" Gordon,StellarDelivery,60649269,$242.39,UNLOADED,
37,Larry "Lugnut" Lawson,Wonderland Couriers,12324856,$207.00,UNLOADED AND NO REPLACEMENT,
38,Gary "Gravel Grinder" Gordon,StellarDelivery,48029862,$424.80,UNLOADED,
38,Gary "Gravel Grinder" Gordon,Starship Supplies,82855378,$253.34,UNLOADED,
39,Gary "Gravel Grinder" Gordon,StellarDelivery,21907761,$104.73,UNLOADED,
39,Gary "Gravel Grinder" Gordon,Starship Supplies,38699510,$387.90,UNLOADED,
40,Gary "Gravel Grinder" Gordon,StellarDelivery,35300107,$135.62,UNLOADED AND NO REPLACEMENT,
40,Gary "Gravel Grinder" Gordon,Starship Supplies,17941429,$495.90,UNLOADED,
41,Gary "Gravel Grinder" Gordon,Starship Supplies,15430096,$325.87,UNLOADED AND NO REPLACEMENT,
42,Linda "Lane Lover" Lewis,DHLuxe Deliveries,13371222,$213.61,UNLOADED,
43,Linda "Lane Lover" Lewis,DHLuxe Deliveries,85216071,$83.05,UNLOADED,
43,Bill "Big Hauler" Bennett,PostMates Express,04003708,$50.49,UNLOADED,
44,Linda "Lane Lover" Lewis,DHLuxe Deliveries,67553574,$353.01,UNLOADED,
44,Bill "Big Hauler" Bennett,PostMates Express,78040792,$254.72,UNLOADED,
44,Holly "Haulin' Queen" Hayes,FedExpress,57515287,$248.64,UNLOADED,
45,Linda "Lane Lover" Lewis,DHLuxe Deliveries,27807708,$485.10,UNLOADED,
45,Bill "Big Hauler" Bennett,PostMates Express,42428635,$292.44,UNLOADED,
45,Holly "Haulin' Queen" Hayes,FedExpress,40172733,$475.71,UNLOADED,
45,Chuck "Cargo Cowboy" Collins,Ewok Express,59942863,$240.38,UNLOADED,
46,Linda "Lane Lover" Lewis,DHLuxe Deliveries,43594522,$457.26,UNLOADED,
46,Bill "Big Hauler" Bennett,PostMates Express,79216387,$334.16,UNLOADED AND NO REPLACEMENT,
46,Holly "Haulin' Queen" Hayes,FedExpress,29885254,$177.69,UNLOADED AND NO REPLACEMENT,
46,Chuck "Cargo Cowboy" Collins,Ewok Express,21190414,$72.07,UNLOADED,
47,Linda "Lane Lover" Lewis,DHLuxe Deliveries,44082541,$496.92,UNLOADED,
47,Chuck "Cargo Cowboy" Collins,Ewok Express,44847292,$106.47,UNLOADED,
"$9,100.00","$32,075.91","$22,975.91",
5,Wendy "Wheels" Wilson,MagicCarpet Couriers,85992120,$364.52,UNLOADED,
6,Wendy "Wheels" Wilson,MagicCarpet Couriers,41360573,$176.94,UNLOADED,
6,Tom "Tanker King" Turner,BubbleWrap Express,75428303,$328.74,UNLOADED,
7,Wendy "Wheels" Wilson,MagicCarpet Couriers,53618420,$375.09,UNLOADED,
7,Tom "Tanker King" Turner,BubbleWrap Express,62042424,$150.25,UNLOADED,
7,Holly "Haulin' Queen" Hayes,NinjaNest Express,24191525,$72.08,UNLOADED,
8,Wendy "Wheels" Wilson,MagicCarpet Couriers,87365398,$125.91,UNLOADED,
8,Tom "Tanker King" Turner,BubbleWrap Express,65801637,$244.23,UNLOADED,
8,Holly "Haulin' Queen" Hayes,NinjaNest Express,16224084,$361.92,UNLOADED,
9,Wendy "Wheels" Wilson,MagicCarpet Couriers,41440912,$444.39,UNLOADED,
9,Tom "Tanker King" Turner,BubbleWrap Express,42273634,$486.67,UNLOADED,
9,Holly "Haulin' Queen" Hayes,NinjaNest Express,06609718,$81.08,UNLOADED,
9,Michelle "Midnight Rider" Martinez,MartianMovers,30366502,$417.71,UNLOADED,
10,Wendy "Wheels" Wilson,MagicCarpet Couriers,85784127,$118.20,UNLOADED,
10,Tom "Tanker King" Turner,BubbleWrap Express,03553748,$362.84,UNLOADED,
10,Holly "Haulin' Queen" Hayes,NinjaNest Express,12633744,$54.86,UNLOADED,
10,Michelle "Midnight Rider" Martinez,MartianMovers,86796277,$400.14,UNLOADED,
10,Tara "Turnpike Titan" Turner,PostMates Express,70196928,$264.61,UNLOADED,
11,Wendy "Wheels" Wilson,MagicCarpet Couriers,31385839,$472.23,UNLOADED,
11,Tom "Tanker King" Turner,BubbleWrap Express,88222322,$361.84,UNLOADED,
11,Holly "Haulin' Queen" Hayes,NinjaNest Express,49335296,$282.57,UNLOADED,
11,Michelle "Midnight Rider" Martinez,MartianMovers,00133723,$439.66,UNLOADED,
11,Tara "Turnpike Titan" Turner,PostMates Express,65024168,$495.84,UNLOADED,
12,Wendy "Wheels" Wilson,MagicCarpet Couriers,42860053,$319.73,UNLOADED,
12,Tom "Tanker King" Turner,BubbleWrap Express,44337390,$188.56,UNLOADED AND NO REPLACEMENT,
12,Holly "Haulin' Queen" Hayes,NinjaNest Express,26526570,$94.33,UNLOADED AND NO REPLACEMENT,
12,Michelle "Midnight Rider" Martinez,MartianMovers,42149292,$443.70,UNLOADED AND NO REPLACEMENT,
12,Tara "Turnpike Titan" Turner,PostMates Express,64217892,$170.89,UNLOADED,
13,Wendy "Wheels" Wilson,MagicCarpet Couriers,07445674,$87.99,UNLOADED,
13,Cindy "Concrete Cowboy" Carter,ThunderTruck Express,26006817,$209.47,UNLOADED,
13,Linda "Lane Lover" Lewis,BuzzyBee Deliveries,95075530,$490.95,UNLOADED,
13,Tara "Turnpike Titan" Turner,PostMates Express,67257562,$430.49,UNLOADED,
14,Wendy "Wheels" Wilson,MagicCarpet Couriers,02436124,$460.71,UNLOADED AND NO REPLACEMENT,
14,Cindy "Concrete Cowboy" Carter,ThunderTruck Express,28941356,$142.25,UNLOADED,
14,Linda "Lane Lover" Lewis,BuzzyBee Deliveries,65200915,$195.31,UNLOADED,
14,Dennis "Driver Dragon" Davis,BubbleWrap Express,49767331,$127.96,UNLOADED,
14,Tara "Turnpike Titan" Turner,PostMates Express,09671145,$498.05,UNLOADED,
15,Mark "Mud Mover" Morris,DHLuxe Deliveries,53901271,$390.80,UNLOADED,
15,Cindy "Concrete Cowboy" Carter,ThunderTruck Express,64651860,$352.16,UNLOADED,
15,Linda "Lane Lover" Lewis,BuzzyBee Deliveries,12718384,$187.98,UNLOADED,
15,Dennis "Driver Dragon" Davis,BubbleWrap Express,16504562,$317.79,UNLOADED,
15,Tara "Turnpike Titan" Turner,PostMates Express,30849535,$468.47,UNLOADED,
16,Mark "Mud Mover" Morris,DHLuxe Deliveries,19194049,$192.50,UNLOADED,
16,Cindy "Concrete Cowboy" Carter,ThunderTruck Express,10561690,$355.50,UNLOADED,
16,Linda "Lane Lover" Lewis,BuzzyBee Deliveries,27745956,$369.52,UNLOADED,
16,Dennis "Driver Dragon" Davis,BubbleWrap Express,74644446,$83.56,UNLOADED,
16,Tara "Turnpike Titan" Turner,PostMates Express,61488317,$495.86,UNLOADED AND NO REPLACEMENT,
17,Mark "Mud Mover" Morris,DHLuxe Deliveries,81767981,$208.54,UNLOADED,
17,Cindy "Concrete Cowboy" Carter,ThunderTruck Express,37815925,$345.03,UNLOADED,
17,Linda "Lane Lover" Lewis,BuzzyBee Deliveries,39924608,$253.58,UNLOADED AND NO REPLACEMENT,
17,Dennis "Driver Dragon" Davis,BubbleWrap Express,95755508,$274.77,UNLOADED,
17,Judy "Junction Jockey" Johnson,SecretAgent Shipping,21526780,$296.90,UNLOADED,
18,Mark "Mud Mover" Morris,DHLuxe Deliveries,64922079,$283.92,UNLOADED AND NO REPLACEMENT,
18,Cindy "Concrete Cowboy" Carter,ThunderTruck Express,07905939,$104.30,UNLOADED,
18,Dennis "Driver Dragon" Davis,BubbleWrap Express,03912640,$149.48,UNLOADED AND NO REPLACEMENT,
18,Judy "Junction Jockey" Johnson,SecretAgent Shipping,35681577,$261.30,UNLOADED,
19,Nancy "Nitro" Nelson,TimeMachine Transport,55769117,$111.08,UNLOADED,
19,Cindy "Concrete Cowboy" Carter,ThunderTruck Express,11026303,$355.47,UNLOADED AND NO REPLACEMENT,
19,Judy "Junction Jockey" Johnson,SecretAgent Shipping,47430397,$407.75,UNLOADED,
20,Nancy "Nitro" Nelson,TimeMachine Transport,29185208,$487.21,UNLOADED,
20,Judy "Junction Jockey" Johnson,SecretAgent Shipping,94662968,$72.45,UNLOADED,
21,Nancy "Nitro" Nelson,TimeMachine Transport,03813397,$81.67,UNLOADED,
21,Judy "Junction Jockey" Johnson,SecretAgent Shipping,40061555,$353.17,UNLOADED,
22,Nancy "Nitro" Nelson,TimeMachine Transport,70938162,$237.26,UNLOADED AND NO REPLACEMENT,
22,Tara "Turnpike Titan" Turner,ApolloAstronautics,50863065,$153.18,UNLOADED,
22,Judy "Junction Jockey" Johnson,SecretAgent Shipping,61931556,$72.92,UNLOADED,
23,Tara "Turnpike Titan" Turner,ApolloAstronautics,06673659,$69.73,UNLOADED,
23,Judy "Junction Jockey" Johnson,SecretAgent Shipping,63935668,$206.44,UNLOADED,
24,Tara "Turnpike Titan" Turner,ApolloAstronautics,89500120,$357.41,UNLOADED,
24,Judy "Junction Jockey" Johnson,SecretAgent Shipping,54138470,$302.33,UNLOADED,
25,Tara "Turnpike Titan" Turner,ApolloAstronautics,87454090,$69.78,UNLOADED,
25,Judy "Junction Jockey" Johnson,SecretAgent Shipping,49521896,$141.08,UNLOADED AND NO REPLACEMENT,
26,Tara "Turnpike Titan" Turner,ApolloAstronautics,79854123,$396.19,UNLOADED,
27,Tara "Turnpike Titan" Turner,ApolloAstronautics,60821464,$379.76,UNLOADED,
28,Tara "Turnpike Titan" Turner,ApolloAstronautics,54738292,$142.67,UNLOADED,
29,Tara "Turnpike Titan" Turner,ApolloAstronautics,46168648,$187.91,UNLOADED,
30,Tara "Turnpike Titan" Turner,ApolloAstronautics,21825226,$77.27,UNLOADED AND NO REPLACEMENT,
31,Pete "Payload" Patterson,TimeMachine Transport,11873561,$492.19,UNLOADED AND NO REPLACEMENT,
35,Joe "Overdrive" O'Brien,Boxzilla Shipping,56600917,$364.37,UNLOADED AND NO REPLACEMENT,
36,Doug "Dangerous Curve" Duncan,DragonWings Express,36867689,$163.58,UNLOADED,
37,Doug "Dangerous Curve" Duncan,DragonWings Express,96532344,$493.32,UNLOADED,
37,Angela "Axle Ace" Allen,BubbleWrap Express,89587775,$408.66,UNLOADED,
38,Doug "Dangerous Curve" Duncan,DragonWings Express,25942960,$151.71,UNLOADED,
38,Angela "Axle Ace" Allen,BubbleWrap Express,90955163,$198.72,UNLOADED,
39,Doug "Dangerous Curve" Duncan,DragonWings Express,90548153,$381.76,UNLOADED,
39,Angela "Axle Ace" Allen,BubbleWrap Express,46126831,$160.82,UNLOADED,
39,Michelle "Mover Maven" Morgan,EcoFlower Express,05240610,$81.39,UNLOADED,
40,Doug "Dangerous Curve" Duncan,DragonWings Express,41462136,$269.73,UNLOADED,
40,Angela "Axle Ace" Allen,BubbleWrap Express,39312907,$215.70,UNLOADED,
40,Michelle "Mover Maven" Morgan,EcoFlower Express,23729998,$361.81,UNLOADED,
41,Doug "Dangerous Curve" Duncan,DragonWings Express,74759813,$72.31,UNLOADED AND NO REPLACEMENT,
41,Angela "Axle Ace" Allen,BubbleWrap Express,26828969,$472.29,UNLOADED,
41,Michelle "Mover Maven" Morgan,EcoFlower Express,40641410,$196.51,UNLOADED,
41,Tara "Turnpike Titan" Turner,DinoDispatch,23324314,$460.91,UNLOADED,
42,Angela "Axle Ace" Allen,BubbleWrap Express,44238849,$383.64,UNLOADED,
42,Michelle "Mover Maven" Morgan,EcoFlower Express,48155311,$448.82,UNLOADED,
42,Tara "Turnpike Titan" Turner,DinoDispatch,94122946,$167.96,UNLOADED,
43,Bill "Big Hauler" Bennett,GhostlyGoods Couriers,10039962,$461.22,UNLOADED,
43,Angela "Axle Ace" Allen,BubbleWrap Express,19706446,$410.69,UNLOADED,
43,Michelle "Mover Maven" Morgan,EcoFlower Express,84680581,$138.49,UNLOADED,
43,Tara "Turnpike Titan" Turner,DinoDispatch,64398345,$421.84,UNLOADED,
44,Bill "Big Hauler" Bennett,GhostlyGoods Couriers,29749010,$333.11,UNLOADED,
44,Angela "Axle Ace" Allen,BubbleWrap Express,97927597,$58.77,UNLOADED,
44,Michelle "Mover Maven" Morgan,EcoFlower Express,48392486,$273.16,UNLOADED,
44,Tara "Turnpike Titan" Turner,DinoDispatch,32491823,$326.95,UNLOADED,
45,Bill "Big Hauler" Bennett,GhostlyGoods Couriers,09270372,$289.70,UNLOADED AND NO REPLACEMENT,
45,Angela "Axle Ace" Allen,BubbleWrap Express,52979779,$146.30,UNLOADED,
45,Michelle "Mover Maven" Morgan,EcoFlower Express,62787670,$385.83,UNLOADED,
45,Tara "Turnpike Titan" Turner,DinoDispatch,00404507,$94.15,UNLOADED,
45,Roger "Rubber Roadster" Reynolds,Wonderland Couriers,42556550,$133.71,UNLOADED,
46,Angela "Axle Ace" Allen,BubbleWrap Express,18792627,$69.22,UNLOADED AND NO REPLACEMENT,
46,Michelle "Mover Maven" Morgan,EcoFlower Express,24666273,$111.88,UNLOADED,
46,Tara "Turnpike Titan" Turner,DinoDispatch,26151391,$184.11,UNLOADED,
46,Roger "Rubber Roadster" Reynolds,Wonderland Couriers,76028854,$323.64,UNLOADED,
47,Michelle "Mover Maven" Morgan,EcoFlower Express,01436031,$385.45,UNLOADED,
47,Tara "Turnpike Titan" Turner,DinoDispatch,54790688,$133.89,UNLOADED,
47,Roger "Rubber Roadster" Reynolds,Wonderland Couriers,58144684,$448.69,UNLOADED,
"$10,000.00","$31,874.40","$21,874.40",
1,Wendy "Wheels" Wilson,Rainbow Courier,88105785,$243.94,UNLOADED,
2,Wendy "Wheels" Wilson,Rainbow Courier,30929442,$84.89,UNLOADED,
3,Wendy "Wheels" Wilson,Rainbow Courier,91587389,$492.14,UNLOADED,
3,Bob "Bulldozer" Baxter,DHLuxe Deliveries,27259129,$494.77,UNLOADED AND NO REPLACEMENT,
4,Wendy "Wheels" Wilson,Rainbow Courier,37172929,$470.71,UNLOADED,
4,Doug "Dangerous Curve" Duncan,PurrfectParcel,51820766,$336.01,UNLOADED,
5,Wendy "Wheels" Wilson,Rainbow Courier,48423587,$127.50,UNLOADED,
5,Doug "Dangerous Curve" Duncan,PurrfectParcel,83653157,$339.25,UNLOADED,
5,Bill "Big Hauler" Bennett,Loch Ness Logistics,38390618,$412.16,UNLOADED,
6,Wendy "Wheels" Wilson,Rainbow Courier,62977451,$309.61,UNLOADED,
6,Doug "Dangerous Curve" Duncan,PurrfectParcel,60623064,$491.82,UNLOADED,
6,Bill "Big Hauler" Bennett,Loch Ness Logistics,52893463,$485.15,UNLOADED,
7,Wendy "Wheels" Wilson,Rainbow Courier,96411796,$50.37,UNLOADED AND NO REPLACEMENT,
7,Doug "Dangerous Curve" Duncan,PurrfectParcel,73571222,$466.77,UNLOADED,
7,Bill "Big Hauler" Bennett,Loch Ness Logistics,46200818,$332.63,UNLOADED,
8,Doug "Dangerous Curve" Duncan,PurrfectParcel,90122981,$291.25,UNLOADED AND NO REPLACEMENT,
8,Bill "Big Hauler" Bennett,Loch Ness Logistics,32239861,$306.06,UNLOADED,
9,Bill "Big Hauler" Bennett,Loch Ness Logistics,24678777,$496.96,UNLOADED,
10,Bill "Big Hauler" Bennett,Loch Ness Logistics,13697899,$346.22,UNLOADED,
11,Andrea "Acceleration Ace" Adams,PirateParcel Plunder,59974900,$319.11,UNLOADED,
11,Bill "Big Hauler" Bennett,Loch Ness Logistics,96217738,$155.88,UNLOADED,
12,Andrea "Acceleration Ace" Adams,PirateParcel Plunder,53477573,$106.72,UNLOADED,
12,Donna "Diesel Dynamo" Diaz,BuzzyBee Deliveries,58454098,$152.58,UNLOADED,
12,Bill "Big Hauler" Bennett,Loch Ness Logistics,14504604,$264.66,UNLOADED,
13,Andrea "Acceleration Ace" Adams,PirateParcel Plunder,03833068,$354.55,UNLOADED,
13,Donna "Diesel Dynamo" Diaz,BuzzyBee Deliveries,04936516,$178.47,UNLOADED,
13,Bill "Big Hauler" Bennett,Loch Ness Logistics,84591640,$152.05,UNLOADED,
14,Andrea "Acceleration Ace" Adams,PirateParcel Plunder,02833748,$465.46,UNLOADED,
14,Donna "Diesel Dynamo" Diaz,BuzzyBee Deliveries,03026824,$459.23,UNLOADED,
14,Bill "Big Hauler" Bennett,Loch Ness Logistics,79154262,$183.55,UNLOADED AND NO REPLACEMENT,
14,Doug "Dangerous Curve" Duncan,MonsterMover Express,37038399,$124.90,UNLOADED,
15,Andrea "Acceleration Ace" Adams,PirateParcel Plunder,01198544,$169.89,UNLOADED,
15,Donna "Diesel Dynamo" Diaz,BuzzyBee Deliveries,23460332,$215.24,UNLOADED AND NO REPLACEMENT,
15,Michelle "Mover Maven" Morgan,JollyRoger Delivery,51302255,$248.11,UNLOADED,
15,Doug "Dangerous Curve" Duncan,MonsterMover Express,39218660,$53.80,UNLOADED,
16,Andrea "Acceleration Ace" Adams,PirateParcel Plunder,26003631,$56.96,UNLOADED,
16,Michelle "Mover Maven" Morgan,JollyRoger Delivery,21982780,$288.58,UNLOADED,
16,Doug "Dangerous Curve" Duncan,MonsterMover Express,01621903,$291.03,UNLOADED,
17,Andrea "Acceleration Ace" Adams,PirateParcel Plunder,50882782,$100.75,UNLOADED,
17,Michelle "Mover Maven" Morgan,ZenZebra Deliveries,39517947,$95.30,UNLOADED,
17,Michelle "Mover Maven" Morgan,JollyRoger Delivery,52120948,$429.44,UNLOADED,
17,Doug "Dangerous Curve" Duncan,MonsterMover Express,05557706,$252.64,UNLOADED,
18,Andrea "Acceleration Ace" Adams,PirateParcel Plunder,86496249,$410.59,UNLOADED,
18,Michelle "Mover Maven" Morgan,ZenZebra Deliveries,60558288,$450.82,UNLOADED,
18,Michelle "Mover Maven" Morgan,JollyRoger Delivery,82238052,$368.73,UNLOADED,
18,Doug "Dangerous Curve" Duncan,MonsterMover Express,99062822,$260.86,UNLOADED,
18,Chuck "Cargo Cowboy" Collins,KnightShift Deliveries,13636912,$367.98,UNLOADED,
19,Andrea "Acceleration Ace" Adams,PirateParcel Plunder,25686243,$211.20,UNLOADED,
19,Michelle "Mover Maven" Morgan,ZenZebra Deliveries,41976327,$310.77,UNLOADED,
19,Michelle "Mover Maven" Morgan,JollyRoger Delivery,81822860,$373.24,UNLOADED AND NO REPLACEMENT,
19,Doug "Dangerous Curve" Duncan,MonsterMover Express,89840341,$141.19,UNLOADED AND NO REPLACEMENT,
19,Chuck "Cargo Cowboy" Collins,KnightShift Deliveries,64682504,$234.04,UNLOADED,
20,Andrea "Acceleration Ace" Adams,PirateParcel Plunder,50289437,$53.13,UNLOADED AND NO REPLACEMENT,
20,Michelle "Mover Maven" Morgan,ZenZebra Deliveries,35726425,$470.38,UNLOADED AND NO REPLACEMENT,
20,Sandra "Semi Siren" Spencer,EcoFlower Express,91887074,$423.16,UNLOADED,
20,Cindy "Concrete Cowboy" Carter,VikingVoyage,80835131,$160.99,UNLOADED,
20,Chuck "Cargo Cowboy" Collins,KnightShift Deliveries,70619753,$120.91,UNLOADED,
21,Steve "Silver Streak" Sullivan,UPSpeedy Parcel,81812000,$465.28,UNLOADED,
21,Sandra "Semi Siren" Spencer,EcoFlower Express,74319755,$114.26,UNLOADED,
21,Cindy "Concrete Cowboy" Carter,VikingVoyage,96684857,$225.12,UNLOADED,
21,Chuck "Cargo Cowboy" Collins,KnightShift Deliveries,15319840,$307.19,UNLOADED,
22,Steve "Silver Streak" Sullivan,UPSpeedy Parcel,14530190,$294.48,UNLOADED,
22,Joe "Overdrive" O'Brien,Rainbow Courier,92246938,$347.38,UNLOADED,
22,Sandra "Semi Siren" Spencer,EcoFlower Express,05955761,$116.55,UNLOADED,
22,Cindy "Concrete Cowboy" Carter,VikingVoyage,52560112,$178.73,UNLOADED,
22,Chuck "Cargo Cowboy" Collins,KnightShift Deliveries,55472162,$366.96,UNLOADED,
23,Steve "Silver Streak" Sullivan,UPSpeedy Parcel,35800421,$462.48,UNLOADED,
23,Joe "Overdrive" O'Brien,Rainbow Courier,68777584,$368.08,UNLOADED,
23,Sandra "Semi Siren" Spencer,EcoFlower Express,54708915,$177.09,UNLOADED,
23,Cindy "Concrete Cowboy" Carter,VikingVoyage,78364526,$386.91,UNLOADED,
23,Chuck "Cargo Cowboy" Collins,KnightShift Deliveries,19548696,$155.95,UNLOADED,
24,Steve "Silver Streak" Sullivan,UPSpeedy Parcel,20856874,$187.20,UNLOADED AND NO REPLACEMENT,
24,Joe "Overdrive" O'Brien,Rainbow Courier,04209824,$150.19,UNLOADED AND NO REPLACEMENT,
24,Sandra "Semi Siren" Spencer,EcoFlower Express,69966102,$260.89,UNLOADED,
24,Cindy "Concrete Cowboy" Carter,VikingVoyage,47220294,$220.03,UNLOADED,
24,Chuck "Cargo Cowboy" Collins,KnightShift Deliveries,59447754,$196.82,UNLOADED,
25,Greg "Gritty Grind" Greene,MagicCarpet Couriers,08443941,$142.23,UNLOADED,
25,Sandra "Semi Siren" Spencer,EcoFlower Express,62998382,$491.95,UNLOADED,
25,Cindy "Concrete Cowboy" Carter,VikingVoyage,95917564,$238.93,UNLOADED,
25,Chuck "Cargo Cowboy" Collins,KnightShift Deliveries,66701003,$350.15,UNLOADED,
26,Greg "Gritty Grind" Greene,MagicCarpet Couriers,79695920,$460.79,UNLOADED AND NO REPLACEMENT,
